episodes,Average Reward
17540,-0.72
17550,-0.66
17560,-0.65
17570,-0.7
17580,-0.67
17590,-0.67
17600,-0.64
17610,-0.66
17620,-0.62
17630,-0.63
17640,-0.56
17650,-0.61
17660,-0.59
17670,-0.59
17680,-0.59
17690,-0.67
17700,-0.73
17710,-0.78
17720,-0.81
17730,-0.83
17740,-0.82
17750,-0.82
17760,-0.78
17770,-0.78
17780,-0.79
17790,-0.81
17800,-0.83
17810,-0.75
17820,-0.74
17830,-0.72
17840,-0.79
17850,-0.79
17860,-0.86
17870,-0.83
17880,-0.85
17890,-0.75
17900,-0.75
17910,-0.78
17920,-0.76
17930,-0.8
17940,-0.82
17950,-0.74
17960,-0.7
17970,-0.74
17980,-0.68
17990,-0.72
18000,-0.64
18010,-0.64
18020,-0.65
18030,-0.67
18040,-0.63
18050,-0.7
18060,-0.7
18070,-0.72
18080,-0.78
18090,-0.73
18100,-0.81
18110,-0.77
18120,-0.75
18130,-0.72
18140,-0.67
18150,-0.65
18160,-0.67
18170,-0.62
18180,-0.56
18190,-0.58
18200,-0.59
18210,-0.6
18220,-0.57
18230,-0.51
18240,-0.55
18250,-0.54
18260,-0.51
18270,-0.52
18280,-0.48
18290,-0.53
18300,-0.44
18310,-0.46
18320,-0.53
18330,-0.49
18340,-0.45
18350,-0.51
18360,-0.44
18370,-0.38
18380,-0.47
18390,-0.42
18400,-0.49
18410,-0.5
18420,-0.43
18430,-0.4
18440,-0.44
18450,-0.36
18460,-0.47
18470,-0.57
18480,-0.58
18490,-0.61
18500,-0.64
18510,-0.67
18520,-0.69
18530,-0.78
18540,-0.78
18550,-0.8
18560,-0.77
18570,-0.71
18580,-0.61
18590,-0.66
18600,-0.66
18610,-0.66
18620,-0.69
18630,-0.73
18640,-0.67
18650,-0.71
18660,-0.75
18670,-0.73
18680,-0.83
18690,-0.78
18700,-0.75
18710,-0.75
18720,-0.72
18730,-0.64
18740,-0.63
18750,-0.64
18760,-0.6
18770,-0.65
18780,-0.66
18790,-0.59
18800,-0.49
18810,-0.42
18820,-0.34
18830,-0.33
18840,-0.32
18850,-0.27
18860,-0.27
18870,-0.26
18880,-0.27
18890,-0.33
18900,-0.41
18910,-0.48
18920,-0.59
18930,-0.59
18940,-0.68
18950,-0.68
18960,-0.69
18970,-0.7
18980,-0.64
18990,-0.66
19000,-0.7
19010,-0.61
19020,-0.61
19030,-0.67
19040,-0.69
19050,-0.72
19060,-0.74
19070,-0.78
19080,-0.78
19090,-0.71
19100,-0.61
19110,-0.63
19120,-0.63
19130,-0.57
19140,-0.55
19150,-0.54
19160,-0.48
19170,-0.44
19180,-0.45
19190,-0.48
19200,-0.49
19210,-0.55
19220,-0.57
19230,-0.56
19240,-0.57
19250,-0.55
19260,-0.57
19270,-0.51
19280,-0.49
19290,-0.54
19300,-0.54
19310,-0.5
19320,-0.43
19330,-0.49
19340,-0.47
19350,-0.47
19360,-0.45
19370,-0.53
19380,-0.58
19390,-0.56
19400,-0.6
19410,-0.6
19420,-0.66
19430,-0.68
19440,-0.65
19450,-0.64
19460,-0.63
19470,-0.52
19480,-0.42
19490,-0.4
19500,-0.4
19510,-0.39
19520,-0.32
19530,-0.28
19540,-0.35
19550,-0.41
19560,-0.45
19570,-0.6
19580,-0.66
19590,-0.74
19600,-0.82
19610,-0.85
19620,-0.9
19630,-0.91
19640,-0.88
19650,-0.87
19660,-0.93
19670,-0.92
19680,-0.87
19690,-0.78
19700,-0.76
19710,-0.75
19720,-0.79
19730,-0.8
19740,-0.78
19750,-0.77
19760,-0.65
19770,-0.62
19780,-0.69
19790,-0.71
19800,-0.62
19810,-0.61
19820,-0.61
19830,-0.63
19840,-0.64
19850,-0.66
19860,-0.76
19870,-0.71
19880,-0.69
19890,-0.73
19900,-0.77
19910,-0.74
19920,-0.71
19930,-0.65
19940,-0.62
19950,-0.6
19960,-0.53
19970,-0.58
19980,-0.57
19990,-0.42
20000,-0.43
20010,-0.5
20020,-0.52
20030,-0.53
20040,-0.52
20050,-0.56
20060,-0.54
20070,-0.53
20080,-0.58
20090,-0.74
20100,-0.68
20110,-0.6
20120,-0.57
20130,-0.6
20140,-0.63
20150,-0.59
20160,-0.66
20170,-0.64
20180,-0.52
20190,-0.49
20200,-0.57
20210,-0.66
20220,-0.69
20230,-0.7
20240,-0.72
20250,-0.72
20260,-0.68
20270,-0.74
20280,-0.79
20290,-0.78
20300,-0.7
20310,-0.59
20320,-0.56
20330,-0.54
20340,-0.49
20350,-0.33
20360,-0.35
20370,-0.2
20380,-0.27
20390,-0.31
20400,-0.34
20410,-0.46
20420,-0.46
20430,-0.45
20440,-0.49
20450,-0.55
20460,-0.51
20470,-0.58
20480,-0.56
20490,-0.54
20500,-0.53
20510,-0.43
20520,-0.39
20530,-0.38
20540,-0.38
20550,-0.5
20560,-0.48
20570,-0.42
20580,-0.45
20590,-0.41
20600,-0.41
20610,-0.38
20620,-0.4
20630,-0.43
20640,-0.39
20650,-0.35
20660,-0.36
20670,-0.41
20680,-0.38
20690,-0.33
20700,-0.27
20710,-0.33
20720,-0.32
20730,-0.33
20740,-0.33
20750,-0.34
20760,-0.36
20770,-0.39
20780,-0.41
20790,-0.45
20800,-0.42
20810,-0.41
20820,-0.5
20830,-0.47
20840,-0.44
20850,-0.39
20860,-0.38
20870,-0.36
20880,-0.37
20890,-0.45
20900,-0.55
20910,-0.53
20920,-0.45
20930,-0.49
20940,-0.53
20950,-0.6
20960,-0.6
20970,-0.6
20980,-0.6
20990,-0.5
21000,-0.55
21010,-0.55
21020,-0.59
21030,-0.56
21040,-0.59
21050,-0.57
21060,-0.6
21070,-0.64
21080,-0.59
21090,-0.63
21100,-0.61
21110,-0.72
21120,-0.73
21130,-0.68
21140,-0.64
21150,-0.68
21160,-0.69
21170,-0.63
21180,-0.69
21190,-0.71
21200,-0.71
21210,-0.69
21220,-0.69
21230,-0.81
21240,-0.85
21250,-0.77
21260,-0.75
21270,-0.78
21280,-0.79
21290,-0.79
21300,-0.82
21310,-0.79
21320,-0.72
21330,-0.63
21340,-0.64
21350,-0.57
21360,-0.58
21370,-0.55
21380,-0.45
21390,-0.44
21400,-0.39
21410,-0.38
21420,-0.37
21430,-0.42
21440,-0.43
21450,-0.57
21460,-0.58
21470,-0.56
21480,-0.58
21490,-0.55
21500,-0.52
21510,-0.51
21520,-0.54
21530,-0.46
21540,-0.49
21550,-0.47
21560,-0.44
21570,-0.55
21580,-0.54
21590,-0.56
21600,-0.66
21610,-0.7
21620,-0.73
21630,-0.75
21640,-0.73
21650,-0.7
21660,-0.69
21670,-0.66
21680,-0.75
21690,-0.8
21700,-0.78
21710,-0.71
21720,-0.68
21730,-0.7
21740,-0.63
21750,-0.62
21760,-0.59
21770,-0.57
21780,-0.51
21790,-0.49
21800,-0.44
21810,-0.51
21820,-0.52
21830,-0.43
21840,-0.5
21850,-0.51
21860,-0.62
21870,-0.53
21880,-0.54
21890,-0.5
21900,-0.47
21910,-0.41
21920,-0.42
21930,-0.43
21940,-0.39
21950,-0.37
21960,-0.36
21970,-0.44
21980,-0.43
21990,-0.45
22000,-0.51
22010,-0.58
22020,-0.62
22030,-0.72
22040,-0.77
22050,-0.82
22060,-0.8
22070,-0.84
22080,-0.86
22090,-0.9
22100,-0.84
22110,-0.76
22120,-0.74
22130,-0.7
22140,-0.6
22150,-0.63
22160,-0.62
22170,-0.59
22180,-0.62
22190,-0.62
22200,-0.66
22210,-0.61
22220,-0.65
22230,-0.59
22240,-0.71
22250,-0.67
22260,-0.68
22270,-0.59
22280,-0.5
22290,-0.43
22300,-0.38
22310,-0.43
22320,-0.37
22330,-0.48
22340,-0.46
22350,-0.44
22360,-0.41
22370,-0.42
22380,-0.5
22390,-0.59
22400,-0.6
22410,-0.66
22420,-0.69
22430,-0.72
22440,-0.67
22450,-0.72
22460,-0.64
22470,-0.73
22480,-0.74
22490,-0.74
22500,-0.72
22510,-0.75
22520,-0.79
22530,-0.77
22540,-0.81
22550,-0.77
22560,-0.88
22570,-0.86
22580,-0.81
22590,-0.81
22600,-0.84
22610,-0.82
22620,-0.78
22630,-0.76
22640,-0.68
22650,-0.68
22660,-0.67
22670,-0.64
22680,-0.66
22690,-0.68
22700,-0.75
22710,-0.72
22720,-0.68
22730,-0.63
22740,-0.66
22750,-0.69
22760,-0.69
22770,-0.73
22780,-0.68
22790,-0.6
22800,-0.5
22810,-0.45
22820,-0.47
22830,-0.33
22840,-0.34
22850,-0.29
22860,-0.33
22870,-0.28
22880,-0.3
22890,-0.3
22900,-0.33
22910,-0.29
22920,-0.26
22930,-0.47
22940,-0.43
22950,-0.38
22960,-0.37
22970,-0.48
22980,-0.49
22990,-0.49
23000,-0.44
23010,-0.51
23020,-0.46
23030,-0.4
23040,-0.41
23050,-0.45
23060,-0.41
23070,-0.32
23080,-0.36
23090,-0.32
23100,-0.44
23110,-0.52
23120,-0.6
23130,-0.72
23140,-0.79
23150,-0.86
23160,-0.88
23170,-0.92
23180,-0.88
23190,-0.9
23200,-0.84
23210,-0.74
23220,-0.74
23230,-0.66
23240,-0.55
23250,-0.48
23260,-0.42
23270,-0.44
23280,-0.43
23290,-0.44
23300,-0.35
23310,-0.43
23320,-0.4
23330,-0.39
23340,-0.42
23350,-0.5
23360,-0.52
23370,-0.48
23380,-0.48
23390,-0.5
23400,-0.62
23410,-0.53
23420,-0.56
23430,-0.52
23440,-0.57
23450,-0.49
23460,-0.38
23470,-0.33
23480,-0.29
23490,-0.27
23500,-0.25
23510,-0.35
23520,-0.35
23530,-0.32
23540,-0.24
23550,-0.34
23560,-0.42
23570,-0.42
23580,-0.49
23590,-0.47
23600,-0.52
23610,-0.49
23620,-0.31
23630,-0.39
23640,-0.43
23650,-0.34
23660,-0.24
23670,-0.32
23680,-0.36
23690,-0.36
23700,-0.33
23710,-0.27
23720,-0.41
23730,-0.39
23740,-0.41
23750,-0.43
23760,-0.6
23770,-0.59
23780,-0.55
23790,-0.54
23800,-0.49
23810,-0.5
23820,-0.55
23830,-0.48
23840,-0.48
23850,-0.37
23860,-0.32
23870,-0.31
23880,-0.36
23890,-0.39
23900,-0.46
23910,-0.56
23920,-0.54
23930,-0.63
23940,-0.73
23950,-0.87
23960,-0.94
23970,-0.96
23980,-0.85
23990,-0.79
24000,-0.7
24010,-0.57
24020,-0.59
24030,-0.51
24040,-0.42
24050,-0.4
24060,-0.39
24070,-0.39
24080,-0.47
24090,-0.41
24100,-0.49
24110,-0.46
24120,-0.34
24130,-0.45
24140,-0.54
24150,-0.57
24160,-0.58
24170,-0.57
24180,-0.55
24190,-0.7
24200,-0.77
24210,-0.86
24220,-1.02
24230,-1.05
24240,-1.07
24250,-1.1
24260,-1.1
24270,-1.13
24280,-1.16
24290,-1.21
24300,-1.16
24310,-1.23
24320,-1.25
24330,-1.23
24340,-1.18
24350,-1.2
24360,-1.25
24370,-1.29
24380,-1.25
24390,-1.26
24400,-1.28
24410,-1.27
24420,-1.29
24430,-1.28
24440,-1.29
24450,-1.25
24460,-1.24
24470,-1.21
24480,-1.2
24490,-1.12
24500,-1.09
24510,-1.11
24520,-1.13
24530,-1.13
24540,-1.08
24550,-1.02
24560,-0.99
24570,-0.96
24580,-1.01
24590,-0.99
24600,-0.98
24610,-0.89
24620,-0.74
24630,-0.74
24640,-0.78
24650,-0.87
24660,-0.82
24670,-0.79
24680,-0.76
24690,-0.8
24700,-0.7
24710,-0.68
24720,-0.64
24730,-0.59
24740,-0.52
24750,-0.49
24760,-0.49
24770,-0.41
24780,-0.38
24790,-0.4
24800,-0.49
24810,-0.52
24820,-0.53
24830,-0.57
24840,-0.55
24850,-0.55
24860,-0.58
24870,-0.64
24880,-0.72
24890,-0.71
24900,-0.76
24910,-0.83
24920,-0.9
24930,-0.83
24940,-0.9
24950,-0.91
24960,-0.88
24970,-0.93
24980,-0.9
24990,-0.85
25000,-0.77
25010,-0.71
25020,-0.65
25030,-0.7
25040,-0.58
25050,-0.5
25060,-0.48
25070,-0.5
25080,-0.51
25090,-0.53
25100,-0.57
25110,-0.56
25120,-0.6
25130,-0.6
25140,-0.71
25150,-0.77
25160,-0.81
25170,-0.77
25180,-0.78
25190,-0.69
25200,-0.73
25210,-0.76
25220,-0.78
25230,-0.78
25240,-0.75
25250,-0.62
25260,-0.63
25270,-0.61
25280,-0.54
25290,-0.59
25300,-0.49
25310,-0.38
25320,-0.35
25330,-0.32
25340,-0.37
25350,-0.44
25360,-0.39
25370,-0.4
25380,-0.34
25390,-0.33
25400,-0.32
25410,-0.35
25420,-0.37
25430,-0.39
25440,-0.33
25450,-0.37
25460,-0.4
25470,-0.43
25480,-0.45
25490,-0.48
25500,-0.49
25510,-0.52
25520,-0.5
25530,-0.55
25540,-0.52
25550,-0.5
25560,-0.5
25570,-0.5
25580,-0.54
25590,-0.46
25600,-0.56
25610,-0.64
25620,-0.65
25630,-0.53
25640,-0.6
25650,-0.61
25660,-0.64
25670,-0.64
25680,-0.63
25690,-0.7
25700,-0.66
25710,-0.6
25720,-0.62
25730,-0.68
25740,-0.49
25750,-0.46
25760,-0.45
25770,-0.39
25780,-0.41
25790,-0.45
25800,-0.46
25810,-0.53
25820,-0.52
25830,-0.46
25840,-0.6
25850,-0.6
25860,-0.53
25870,-0.5
25880,-0.4
25890,-0.3
25900,-0.23
25910,-0.17
25920,-0.15
25930,-0.21
25940,-0.31
25950,-0.37
25960,-0.41
25970,-0.47
25980,-0.56
25990,-0.6
26000,-0.5
26010,-0.45
26020,-0.46
26030,-0.51
26040,-0.45
26050,-0.38
26060,-0.28
26070,-0.22
26080,-0.2
26090,-0.26
26100,-0.33
26110,-0.37
26120,-0.29
26130,-0.22
26140,-0.21
26150,-0.26
26160,-0.36
26170,-0.38
26180,-0.39
26190,-0.34
26200,-0.45
26210,-0.51
26220,-0.66
26230,-0.74
26240,-0.8
26250,-0.84
26260,-0.87
26270,-0.88
26280,-0.87
26290,-0.92
26300,-0.92
26310,-0.89
26320,-0.89
26330,-0.9
26340,-0.85
26350,-0.86
26360,-0.92
26370,-0.97
26380,-1.01
26390,-1.02
26400,-0.96
26410,-0.96
26420,-0.88
26430,-0.84
26440,-0.8
26450,-0.76
26460,-0.69
26470,-0.66
26480,-0.58
26490,-0.56
26500,-0.6
26510,-0.54
26520,-0.56
26530,-0.51
26540,-0.49
26550,-0.52
26560,-0.51
26570,-0.55
26580,-0.62
26590,-0.54
26600,-0.56
26610,-0.67
26620,-0.69
26630,-0.72
26640,-0.73
26650,-0.63
26660,-0.6
26670,-0.62
26680,-0.64
26690,-0.74
26700,-0.68
26710,-0.58
26720,-0.51
26730,-0.47
26740,-0.49
26750,-0.5
26760,-0.5
26770,-0.33
26780,-0.29
26790,-0.2
26800,-0.19
26810,-0.22
26820,-0.28
26830,-0.34
26840,-0.3
26850,-0.38
26860,-0.38
26870,-0.5
26880,-0.53
26890,-0.65
26900,-0.71
26910,-0.73
26920,-0.77
26930,-0.7
26940,-0.8
26950,-0.8
26960,-0.76
26970,-0.77
26980,-0.73
26990,-0.66
27000,-0.63
27010,-0.53
27020,-0.52
27030,-0.6
27040,-0.51
27050,-0.5
27060,-0.57
27070,-0.57
27080,-0.64
27090,-0.63
27100,-0.63
27110,-0.69
27120,-0.63
27130,-0.59
27140,-0.7
27150,-0.71
27160,-0.67
27170,-0.68
27180,-0.64
27190,-0.69
27200,-0.68
27210,-0.73
27220,-0.73
27230,-0.72
27240,-0.7
27250,-0.61
27260,-0.57
27270,-0.5
27280,-0.49
27290,-0.46
27300,-0.4
27310,-0.37
27320,-0.38
27330,-0.37
27340,-0.37
27350,-0.36
27360,-0.45
27370,-0.52
27380,-0.52
27390,-0.55
27400,-0.62
27410,-0.63
27420,-0.7
27430,-0.73
27440,-0.68
27450,-0.81
27460,-0.78
27470,-0.72
27480,-0.69
27490,-0.72
27500,-0.73
27510,-0.72
27520,-0.65
27530,-0.65
27540,-0.68
27550,-0.59
27560,-0.65
27570,-0.71
27580,-0.73
27590,-0.7
27600,-0.68
27610,-0.64
27620,-0.66
27630,-0.7
27640,-0.56
27650,-0.61
27660,-0.52
27670,-0.53
27680,-0.59
27690,-0.56
27700,-0.58
27710,-0.63
27720,-0.63
27730,-0.59
27740,-0.73
27750,-0.7
27760,-0.71
27770,-0.72
27780,-0.7
27790,-0.67
27800,-0.63
27810,-0.6
27820,-0.51
27830,-0.49
27840,-0.39
27850,-0.37
27860,-0.42
27870,-0.41
27880,-0.39
27890,-0.4
27900,-0.41
27910,-0.41
27920,-0.47
27930,-0.48
27940,-0.51
27950,-0.5
27960,-0.49
27970,-0.42
27980,-0.42
27990,-0.37
28000,-0.32
28010,-0.35
28020,-0.43
28030,-0.44
28040,-0.45
28050,-0.48
28060,-0.42
28070,-0.42
28080,-0.38
28090,-0.39
28100,-0.35
28110,-0.34
28120,-0.33
28130,-0.35
28140,-0.41
28150,-0.28
28160,-0.32
28170,-0.37
28180,-0.4
28190,-0.37
28200,-0.41
28210,-0.32
28220,-0.19
28230,-0.08
28240,-0.05
28250,-0.17
28260,-0.13
28270,-0.09
28280,-0.09
28290,-0.2
28300,-0.26
28310,-0.28
28320,-0.31
28330,-0.4
28340,-0.38
28350,-0.33
28360,-0.36
28370,-0.4
28380,-0.34
28390,-0.3
28400,-0.19
28410,-0.23
28420,-0.23
28430,-0.15
28440,-0.12
28450,-0.15
28460,-0.18
28470,-0.11
28480,-0.17
28490,-0.23
28500,-0.39
28510,-0.42
28520,-0.44
28530,-0.52
28540,-0.55
28550,-0.56
28560,-0.57
28570,-0.69
28580,-0.73
28590,-0.71
28600,-0.59
28610,-0.52
28620,-0.57
28630,-0.62
28640,-0.64
28650,-0.67
28660,-0.67
28670,-0.54
28680,-0.49
28690,-0.49
28700,-0.53
28710,-0.58
28720,-0.58
28730,-0.52
28740,-0.41
28750,-0.3
28760,-0.22
28770,-0.35
28780,-0.34
28790,-0.3
28800,-0.31
28810,-0.22
28820,-0.15
28830,-0.13
28840,-0.16
28850,-0.28
28860,-0.33
28870,-0.2
28880,-0.2
28890,-0.27
28900,-0.3
28910,-0.36
28920,-0.37
28930,-0.39
28940,-0.45
28950,-0.41
28960,-0.33
28970,-0.38
28980,-0.35
28990,-0.3
29000,-0.3
29010,-0.36
29020,-0.37
29030,-0.41
29040,-0.46
29050,-0.46
29060,-0.46
29070,-0.45
29080,-0.53
29090,-0.52
29100,-0.49
29110,-0.46
29120,-0.49
29130,-0.42
29140,-0.35
29150,-0.38
29160,-0.49
29170,-0.51
29180,-0.52
29190,-0.57
29200,-0.59
29210,-0.59
29220,-0.62
29230,-0.72
29240,-0.75
29250,-0.69
29260,-0.63
29270,-0.66
29280,-0.67
29290,-0.67
29300,-0.71
29310,-0.71
29320,-0.74
29330,-0.7
29340,-0.75
29350,-0.85
29360,-0.94
29370,-0.94
29380,-0.94
29390,-0.86
29400,-0.79
29410,-0.74
29420,-0.57
29430,-0.49
29440,-0.44
29450,-0.36
29460,-0.23
29470,-0.2
29480,-0.09
29490,-0.16
29500,-0.21
29510,-0.26
29520,-0.41
29530,-0.48
29540,-0.44
29550,-0.44
29560,-0.55
29570,-0.54
29580,-0.51
29590,-0.55
29600,-0.55
29610,-0.58
29620,-0.57
29630,-0.44
29640,-0.46
29650,-0.57
29660,-0.54
29670,-0.5
29680,-0.53
29690,-0.52
29700,-0.46
29710,-0.47
29720,-0.4
29730,-0.46
29740,-0.51
29750,-0.41
29760,-0.4
29770,-0.47
29780,-0.57
29790,-0.51
29800,-0.5
29810,-0.48
29820,-0.5
29830,-0.57
29840,-0.57
29850,-0.58
29860,-0.65
29870,-0.61
29880,-0.55
29890,-0.56
29900,-0.66
29910,-0.68
29920,-0.64
29930,-0.62
29940,-0.59
29950,-0.58
29960,-0.44
29970,-0.45
29980,-0.46
29990,-0.38
30000,-0.35
30010,-0.4
30020,-0.44
30030,-0.51
30040,-0.49
30050,-0.52
30060,-0.6
30070,-0.63
30080,-0.63
30090,-0.66
30100,-0.63
30110,-0.57
30120,-0.47
30130,-0.35
30140,-0.39
30150,-0.39
30160,-0.36
30170,-0.33
30180,-0.31
30190,-0.35
30200,-0.29
30210,-0.28
30220,-0.39
30230,-0.46
30240,-0.49
30250,-0.43
30260,-0.41
30270,-0.44
30280,-0.48
30290,-0.39
30300,-0.29
30310,-0.27
30320,-0.28
30330,-0.2
30340,-0.19
30350,-0.23
30360,-0.18
30370,-0.18
30380,-0.12
30390,-0.21
30400,-0.41
30410,-0.42
30420,-0.31
30430,-0.31
30440,-0.17
30450,-0.19
30460,-0.31
30470,-0.19
30480,-0.27
30490,-0.23
30500,-0.2
30510,-0.17
30520,-0.26
30530,-0.3
30540,-0.36
30550,-0.38
30560,-0.3
30570,-0.43
30580,-0.37
30590,-0.34
30600,-0.3
30610,-0.27
30620,-0.3
30630,-0.34
30640,-0.35
30650,-0.28
30660,-0.31
30670,-0.23
30680,-0.31
30690,-0.41
30700,-0.49
30710,-0.59
30720,-0.53
30730,-0.5
30740,-0.54
30750,-0.51
30760,-0.47
30770,-0.54
30780,-0.42
30790,-0.36
30800,-0.28
30810,-0.21
30820,-0.32
30830,-0.3
30840,-0.29
30850,-0.14
30860,-0.24
30870,-0.3
30880,-0.42
30890,-0.48
30900,-0.51
30910,-0.55
30920,-0.57
30930,-0.54
30940,-0.51
30950,-0.76
30960,-0.74
30970,-0.66
30980,-0.65
30990,-0.59
31000,-0.61
31010,-0.52
31020,-0.42
31030,-0.46
31040,-0.5
31050,-0.36
31060,-0.33
31070,-0.34
31080,-0.27
31090,-0.25
31100,-0.26
31110,-0.25
31120,-0.27
31130,-0.24
31140,-0.2
31150,-0.27
31160,-0.25
31170,-0.21
31180,-0.2
31190,-0.26
31200,-0.27
31210,-0.39
31220,-0.37
31230,-0.41
31240,-0.44
31250,-0.54
31260,-0.56
31270,-0.58
31280,-0.6
31290,-0.58
31300,-0.55
31310,-0.54
31320,-0.6
31330,-0.6
31340,-0.61
31350,-0.63
31360,-0.65
31370,-0.69
31380,-0.72
31390,-0.75
31400,-0.71
31410,-0.67
31420,-0.6
31430,-0.63
31440,-0.65
31450,-0.59
31460,-0.63
31470,-0.53
31480,-0.48
31490,-0.45
31500,-0.51
31510,-0.46
31520,-0.49
31530,-0.45
31540,-0.42
31550,-0.4
31560,-0.32
31570,-0.39
31580,-0.39
31590,-0.4
31600,-0.39
31610,-0.47
31620,-0.44
31630,-0.43
31640,-0.43
31650,-0.4
31660,-0.44
31670,-0.47
31680,-0.45
31690,-0.43
31700,-0.48
31710,-0.48
31720,-0.48
31730,-0.48
31740,-0.51
31750,-0.53
31760,-0.5
31770,-0.47
31780,-0.52
31790,-0.62
31800,-0.62
31810,-0.62
31820,-0.64
31830,-0.7
31840,-0.64
31850,-0.65
31860,-0.64
31870,-0.69
31880,-0.75
31890,-0.65
31900,-0.59
31910,-0.66
31920,-0.72
31930,-0.7
31940,-0.8
31950,-0.79
31960,-0.9
31970,-0.9
31980,-0.9
31990,-1.01
32000,-1.03
32010,-1.0
32020,-0.96
32030,-1.02
32040,-1.02
32050,-1.08
32060,-1.02
32070,-0.99
32080,-0.92
32090,-0.87
32100,-0.85
32110,-0.79
32120,-0.82
32130,-0.75
32140,-0.65
32150,-0.6
32160,-0.54
32170,-0.46
32180,-0.46
32190,-0.48
32200,-0.45
32210,-0.39
32220,-0.39
32230,-0.4
32240,-0.37
32250,-0.37
32260,-0.43
32270,-0.46
32280,-0.5
32290,-0.38
32300,-0.38
32310,-0.49
32320,-0.42
32330,-0.4
32340,-0.41
32350,-0.4
32360,-0.32
32370,-0.4
32380,-0.34
32390,-0.44
32400,-0.49
32410,-0.46
32420,-0.46
32430,-0.49
32440,-0.61
32450,-0.69
32460,-0.81
32470,-0.79
32480,-0.9
32490,-0.9
32500,-0.9
32510,-0.9
32520,-0.94
32530,-0.9
32540,-0.87
32550,-0.81
32560,-0.75
32570,-0.66
32580,-0.62
32590,-0.61
32600,-0.6
32610,-0.55
32620,-0.57
32630,-0.59
32640,-0.56
32650,-0.57
32660,-0.59
32670,-0.68
32680,-0.61
32690,-0.65
32700,-0.73
32710,-0.76
32720,-0.74
32730,-0.81
32740,-0.79
32750,-0.82
32760,-0.8
32770,-0.84
32780,-0.93
32790,-0.88
32800,-0.82
32810,-0.86
32820,-0.87
32830,-0.81
32840,-0.82
32850,-0.8
32860,-0.77
32870,-0.7
32880,-0.59
32890,-0.56
32900,-0.52
32910,-0.48
32920,-0.49
32930,-0.51
32940,-0.55
32950,-0.55
32960,-0.62
32970,-0.59
32980,-0.68
32990,-0.69
33000,-0.68
33010,-0.68
33020,-0.71
33030,-0.7
33040,-0.66
33050,-0.61
33060,-0.52
33070,-0.56
33080,-0.51
33090,-0.49
33100,-0.48
33110,-0.49
33120,-0.41
33130,-0.32
33140,-0.31
33150,-0.28
33160,-0.31
33170,-0.29
33180,-0.29
33190,-0.25
33200,-0.15
33210,-0.1
33220,-0.06
33230,-0.09
33240,-0.03
33250,-0.08
33260,-0.1
33270,-0.13
33280,-0.12
33290,-0.18
33300,-0.33
33310,-0.36
33320,-0.43
33330,-0.44
33340,-0.51
33350,-0.48
33360,-0.47
33370,-0.41
33380,-0.45
33390,-0.45
33400,-0.43
33410,-0.5
33420,-0.52
33430,-0.54
33440,-0.62
33450,-0.58
33460,-0.61
33470,-0.59
33480,-0.59
33490,-0.57
33500,-0.56
33510,-0.52
33520,-0.38
33530,-0.41
33540,-0.33
33550,-0.33
33560,-0.34
33570,-0.39
33580,-0.42
33590,-0.44
33600,-0.43
33610,-0.36
33620,-0.48
33630,-0.44
33640,-0.41
33650,-0.43
33660,-0.35
33670,-0.38
33680,-0.25
33690,-0.24
33700,-0.22
33710,-0.29
33720,-0.28
33730,-0.26
33740,-0.27
33750,-0.3
33760,-0.39
33770,-0.32
33780,-0.4
33790,-0.4
33800,-0.38
33810,-0.31
33820,-0.32
33830,-0.35
33840,-0.42
33850,-0.43
33860,-0.36
33870,-0.44
33880,-0.38
33890,-0.38
33900,-0.38
33910,-0.39
33920,-0.35
33930,-0.32
33940,-0.25
33950,-0.23
33960,-0.19
33970,-0.12
33980,-0.15
33990,-0.09
34000,-0.12
34010,-0.11
34020,-0.13
34030,-0.14
34040,-0.18
34050,-0.19
34060,-0.27
34070,-0.29
34080,-0.38
34090,-0.5
34100,-0.43
34110,-0.46
34120,-0.45
34130,-0.57
34140,-0.62
34150,-0.64
34160,-0.62
34170,-0.64
34180,-0.53
34190,-0.48
34200,-0.53
34210,-0.53
34220,-0.51
34230,-0.37
34240,-0.31
34250,-0.24
34260,-0.19
34270,-0.04
34280,-0.11
34290,-0.05
34300,-0.16
34310,-0.18
34320,-0.21
34330,-0.3
34340,-0.26
34350,-0.35
34360,-0.36
34370,-0.52
34380,-0.56
34390,-0.67
34400,-0.63
34410,-0.62
34420,-0.66
34430,-0.6
34440,-0.64
34450,-0.56
34460,-0.52
34470,-0.48
34480,-0.45
34490,-0.28
34500,-0.27
34510,-0.26
34520,-0.24
34530,-0.22
34540,-0.22
34550,-0.23
34560,-0.29
34570,-0.31
34580,-0.24
34590,-0.24
34600,-0.18
34610,-0.12
34620,-0.03
34630,-0.04
34640,0.06
34650,0.06
34660,0.07
34670,0.13
34680,0.11
34690,0.0
34700,-0.07
34710,-0.15
34720,-0.24
34730,-0.29
34740,-0.41
34750,-0.48
34760,-0.49
34770,-0.5
34780,-0.51
34790,-0.49
34800,-0.47
34810,-0.43
34820,-0.39
34830,-0.42
34840,-0.38
34850,-0.35
34860,-0.36
34870,-0.42
34880,-0.36
34890,-0.33
34900,-0.31
34910,-0.35
34920,-0.38
34930,-0.31
34940,-0.3
34950,-0.26
34960,-0.23
34970,-0.28
34980,-0.37
34990,-0.37
35000,-0.33
35010,-0.36
35020,-0.32
